geneID	UnTrt_1	UnTrt_2	UnTrt_3	EtOH6H_1	EtOH6H_2	EtOH6H_3	ET24H_1	ET24H_2	ET24H_3
ENSMUSG00000059301	0	1	0	0	0	0	0	0	0
ENSMUSG00000059303	0	0	0	0	0	0	0	0	0
ENSMUSG00000059305	0	3	3	5	14	9	7	8	5
ENSMUSG00000059316	1101	1168	1064	1289	1393	1648	1282	1336	1462
ENSMUSG00000059319	0	0	0	0	0	0	0	0	0
ENSMUSG00000059323	1271	1411	1246	993	1052	1391	1200	1340	1270
ENSMUSG00000059325	70	64	88	14	4	15	9	5	7
ENSMUSG00000059326	0	0	0	0	1	0	0	0	0
ENSMUSG00000059327	0	0	2	0	0	2	1	0	0
ENSMUSG00000059334	1	2	4	2	1	3	1	3	2
ENSMUSG00000059336	8	6	4	263	253	366	292	299	306
ENSMUSG00000059343	0	0	0	0	0	0	0	0	0
ENSMUSG00000059352	0	0	0	0	0	0	0	0	0
ENSMUSG00000059355	429	403	390	151	139	140	195	207	183
ENSMUSG00000059361	0	0	0	0	0	0	0	0	0
ENSMUSG00000059363	98	125	92	127	122	211	146	196	170
ENSMUSG00000059366	0	0	0	0	0	0	0	0	0
ENSMUSG00000059371	0	0	0	0	0	0	0	0	0
ENSMUSG00000059375	0	0	0	0	0	0	0	0	0
ENSMUSG00000059379	0	0	0	0	0	0	0	0	0
ENSMUSG00000059382	0	0	0	0	0	0	0	0	0
ENSMUSG00000059383	1	1	1	0	0	0	0	0	0
ENSMUSG00000059395	1	0	0	0	0	0	0	0	0
ENSMUSG00000059397	0	0	0	0	0	0	0	0	0
ENSMUSG00000059401	10	8	10	2	9	5	3	3	9
ENSMUSG00000059406	0	2	0	2	2	2	1	4	3
ENSMUSG00000059408	0	0	0	0	1	3	0	2	1
ENSMUSG00000059409	1478	1707	1454	1428	1590	1855	1794	1878	1805
ENSMUSG00000059410	0	0	0	0	0	0	0	0	0
ENSMUSG00000059411	0	0	0	0	0	0	0	0	0
ENSMUSG00000059412	0	0	3	0	0	0	0	0	0
ENSMUSG00000059422	40	53	33	42	40	49	56	42	68
ENSMUSG00000059423	146	140	138	110	183	213	170	171	134
ENSMUSG00000059429	0	0	0	0	0	0	0	0	0
ENSMUSG00000059430	3634	5618	3527	1722	1861	2228	2698	3046	2927
ENSMUSG00000059434	0	1	0	0	4	3	2	1	3
ENSMUSG00000059436	822	838	805	484	604	668	621	655	708
ENSMUSG00000059439	552	491	561	539	578	736	567	594	533
ENSMUSG00000059447	1237	1311	1188	896	945	1063	1051	1083	1023
ENSMUSG00000059448	0	0	0	0	0	0	0	0	0
ENSMUSG00000059455	0	0	0	0	0	0	0	0	0
ENSMUSG00000059456	277	368	258	623	646	823	622	660	650
ENSMUSG00000059459	0	0	0	0	0	0	0	0	0
ENSMUSG00000059460	0	0	0	0	0	0	0	0	0
ENSMUSG00000059461	39	28	27	24	30	43	37	40	47
ENSMUSG00000059463	0	0	0	0	0	0	0	0	0
ENSMUSG00000059473	0	0	0	0	0	0	0	0	0
ENSMUSG00000059474	540	585	538	674	745	836	766	713	719
ENSMUSG00000059475	282	280	286	302	301	344	333	312	291
ENSMUSG00000059479	8	12	12	38	44	30	36	39	43
ENSMUSG00000059481	2	0	0	1	0	3	0	1	1
ENSMUSG00000059482	382	368	379	348	415	448	508	426	515
ENSMUSG00000059483	0	0	0	0	0	0	0	0	2
ENSMUSG00000059486	692	730	701	793	874	1015	1000	927	992
ENSMUSG00000059488	0	0	0	0	0	0	0	0	0
ENSMUSG00000059493	215	244	237	70	76	98	70	61	75
ENSMUSG00000059495	3843	3707	3794	4113	4139	4957	4073	4095	4277
ENSMUSG00000059498	0	1	0	0	0	0	0	0	0
ENSMUSG00000059503	0	0	0	0	0	0	0	0	0
ENSMUSG00000059504	0	0	0	0	0	0	0	0	0
ENSMUSG00000059511	3	3	5	0	4	3	1	4	1
ENSMUSG00000059518	362	365	323	258	310	347	301	324	375
ENSMUSG00000059534	1047	1213	1074	1010	1132	1261	1102	1298	1226
ENSMUSG00000059540	51	32	59	15	20	26	23	12	37
ENSMUSG00000059547	0	0	0	0	0	0	0	0	0
ENSMUSG00000059552	1463	1719	1540	1710	1862	2374	2334	2363	2319
ENSMUSG00000059554	151	124	147	165	189	228	221	193	199
ENSMUSG00000059555	311	482	370	414	469	534	469	455	461
ENSMUSG00000059562	1	0	0	1	0	0	0	0	0
ENSMUSG00000059565	0	1	0	0	0	0	0	0	1
ENSMUSG00000059571	0	0	0	0	0	1	0	0	1
ENSMUSG00000059585	0	0	0	1	1	0	0	0	0
ENSMUSG00000059586	601	763	558	809	828	1047	1013	1004	961
ENSMUSG00000059588	58	65	50	671	769	825	635	537	560
ENSMUSG00000059595	0	0	0	0	0	0	0	0	0
ENSMUSG00000059602	4	4	3	1	1	2	3	1	6
ENSMUSG00000059606	0	0	0	0	0	0	0	0	0
ENSMUSG00000059610	0	0	0	0	0	0	0	0	0
ENSMUSG00000059623	0	0	0	2	0	0	0	0	0
ENSMUSG00000059625	0	1	0	0	0	0	0	0	0
ENSMUSG00000059626	0	0	0	0	0	0	0	0	0
ENSMUSG00000059631	0	0	0	0	0	0	0	0	0
ENSMUSG00000059632	0	0	0	0	0	0	0	0	0
ENSMUSG00000059639	0	0	0	0	0	0	0	0	0
ENSMUSG00000059645	9	21	17	281	357	379	395	375	351
ENSMUSG00000059647	0	0	1	0	1	1	3	1	0
ENSMUSG00000059648	0	0	0	0	0	0	0	0	0
ENSMUSG00000059654	0	0	0	0	0	0	0	0	0
ENSMUSG00000059657	0	0	0	0	0	0	0	0	0
ENSMUSG00000059658	0	0	0	0	0	1	0	0	1
ENSMUSG00000059659	12	18	21	23	38	41	29	33	25
ENSMUSG00000059663	0	0	0	0	0	0	0	0	0
ENSMUSG00000059668	0	0	0	0	0	0	0	0	0
ENSMUSG00000059669	308	251	312	118	152	138	147	170	193
ENSMUSG00000059674	178	174	181	77	69	83	70	82	98
ENSMUSG00000059687	0	0	0	0	0	0	0	0	0
ENSMUSG00000059689	384	315	368	273	341	344	346	307	341
ENSMUSG00000059690	0	0	0	0	0	0	0	0	0
ENSMUSG00000059695	0	0	0	0	0	0	0	0	0
ENSMUSG00000059706	2	0	1	0	0	2	0	0	0
ENSMUSG00000059708	114	122	96	139	143	168	151	124	107
ENSMUSG00000059713	511	616	529	438	521	571	468	498	458
ENSMUSG00000059714	1601	1758	1709	1063	1270	1336	1370	1375	1604
ENSMUSG00000059729	0	0	0	0	0	0	0	0	0
ENSMUSG00000059731	0	0	0	0	0	0	0	0	0
ENSMUSG00000059734	1106	1256	1067	993	1099	1408	1260	1438	1376
ENSMUSG00000059741	1	1	2	0	0	0	2	1	2
ENSMUSG00000059742	1	2	2	38	35	47	59	35	39
ENSMUSG00000059743	4485	6798	4749	4159	4627	5278	5290	5609	5562
ENSMUSG00000059751	3993	4507	3672	5215	5443	6318	6162	6251	5851
ENSMUSG00000059762	0	0	0	1	1	3	2	5	2
ENSMUSG00000059763	0	0	0	0	0	0	0	0	0
ENSMUSG00000059768	0	0	0	0	0	0	0	0	0
ENSMUSG00000059772	52	55	65	63	68	88	65	75	69
ENSMUSG00000059775	839	1078	884	1487	1584	1606	1390	1548	1345
ENSMUSG00000059776	7	15	6	9	14	16	9	15	16
ENSMUSG00000059791	92	161	91	88	100	108	119	165	131
ENSMUSG00000059796	9594	10176	8850	8110	8570	10859	11235	11838	11088
ENSMUSG00000059810	442	590	501	646	709	863	703	793	687
ENSMUSG00000059811	737	826	744	729	750	856	853	813	791
ENSMUSG00000059816	0	0	0	0	0	1	0	0	0
ENSMUSG00000059820	264	280	226	260	262	327	307	310	243
ENSMUSG00000059821	0	0	0	0	0	0	0	0	0
ENSMUSG00000059824	130	180	162	208	210	268	265	248	252
ENSMUSG00000059827	0	0	0	0	0	0	0	0	0
ENSMUSG00000059830	1	0	1	0	0	0	0	0	1
ENSMUSG00000059832	0	0	0	0	0	1	0	0	0
ENSMUSG00000059834	188	160	165	99	133	193	138	148	141
ENSMUSG00000059835	2	1	2	3	5	2	1	3	3
ENSMUSG00000059839	127	138	115	185	211	221	181	190	184
ENSMUSG00000059842	76	101	103	118	147	184	159	181	172
ENSMUSG00000059845	0	0	0	0	0	0	0	0	0
ENSMUSG00000059851	174	180	175	286	304	344	302	306	296
ENSMUSG00000059852	0	0	0	0	0	0	0	0	2
ENSMUSG00000059854	0	1	0	3	0	0	1	0	0
ENSMUSG00000059857	1	0	0	0	0	0	0	0	0
ENSMUSG00000059862	0	0	0	0	0	0	0	0	0
ENSMUSG00000059864	0	0	0	0	0	0	1	0	1
ENSMUSG00000059866	216	308	254	277	296	349	291	327	325
ENSMUSG00000059867	0	0	0	0	0	0	0	0	0
ENSMUSG00000059873	1	0	0	0	0	0	0	0	0
ENSMUSG00000059874	0	0	0	0	0	0	0	0	0
ENSMUSG00000059877	0	0	0	0	0	0	0	0	0
ENSMUSG00000059878	58	41	63	18	15	25	29	27	29
ENSMUSG00000059883	336	407	307	226	231	264	267	260	267
ENSMUSG00000059887	0	0	0	0	0	0	0	0	0
ENSMUSG00000059890	1441	1406	1287	1290	1448	1672	1605	1552	1534
ENSMUSG00000059891	1	0	0	3	2	1	1	0	1
ENSMUSG00000059895	744	1004	702	1495	1513	1827	1715	1822	1867
ENSMUSG00000059897	82	97	75	75	108	118	104	88	84
ENSMUSG00000059898	0	0	0	0	0	0	0	0	0
ENSMUSG00000059900	0	7	2	1	1	1	2	1	1
ENSMUSG00000059901	1511	1923	1607	2304	2443	2922	3206	3297	3519
ENSMUSG00000059908	0	0	0	0	0	0	0	0	0
ENSMUSG00000059910	0	0	0	0	0	0	0	0	0
ENSMUSG00000059912	1	1	0	1	0	0	0	0	0
ENSMUSG00000059920	465	533	415	445	523	593	549	551	528
ENSMUSG00000059921	349	418	359	231	238	331	272	253	281
ENSMUSG00000059923	1847	1969	1702	2076	2225	2733	2630	2592	2774
ENSMUSG00000059934	0	0	0	0	0	0	0	0	0
ENSMUSG00000059939	163	207	191	139	154	168	199	178	189
ENSMUSG00000059956	0	0	0	0	0	0	0	0	0
ENSMUSG00000059964	0	0	0	0	0	0	0	0	0
ENSMUSG00000059970	442	458	411	508	595	703	553	529	583
ENSMUSG00000059972	0	0	0	0	0	0	0	0	0
ENSMUSG00000059974	0	0	0	0	0	0	0	0	0
ENSMUSG00000059975	156	115	122	115	123	151	152	105	119
ENSMUSG00000059981	1534	1705	1582	1497	1605	1937	1702	1749	1777
ENSMUSG00000059991	0	0	0	1	0	0	0	0	0
ENSMUSG00000059994	0	0	0	0	0	0	0	0	0
ENSMUSG00000059995	1519	1538	1470	1344	1407	1591	1491	1484	1599
ENSMUSG00000059996	0	0	0	0	0	0	0	0	0
ENSMUSG00000060002	684	726	653	1126	1445	1682	1775	1652	1624
ENSMUSG00000060012	836	852	867	1002	1098	1378	1035	1079	1147
ENSMUSG00000060017	0	0	0	0	0	0	0	0	0
ENSMUSG00000060019	28	44	44	29	37	34	47	37	39
ENSMUSG00000060024	0	0	0	1	1	0	0	0	1
ENSMUSG00000060029	12	3	8	4	3	7	5	8	5
ENSMUSG00000060030	0	0	0	0	0	0	0	0	0
ENSMUSG00000060032	524	848	544	1114	1198	1555	1246	1328	1402
ENSMUSG00000060034	8	3	6	2	5	0	3	3	3
ENSMUSG00000060036	8500	10232	8303	9876	10961	13012	12019	12712	12099
ENSMUSG00000060038	757	836	782	313	330	417	480	469	518
ENSMUSG00000060044	0	0	0	0	0	0	0	0	0
ENSMUSG00000060049	0	0	0	0	0	0	0	0	0
ENSMUSG00000060057	0	0	0	0	0	0	0	0	0
ENSMUSG00000060063	75	106	73	195	151	209	144	135	161
ENSMUSG00000060068	0	0	0	0	0	0	0	0	0
ENSMUSG00000060070	0	0	0	0	0	0	0	0	0
ENSMUSG00000060073	1925	2194	1848	1817	1984	2616	2511	2413	2271
ENSMUSG00000060081	0	0	0	0	0	0	0	0	0
ENSMUSG00000060084	0	0	0	0	0	0	0	0	0
ENSMUSG00000060090	400	518	436	533	630	671	643	545	573
ENSMUSG00000060093	1	2	2	2	1	1	3	1	1
ENSMUSG00000060096	4	1	2	7	5	6	3	2	1
ENSMUSG00000060098	499	475	526	400	480	520	593	550	594
ENSMUSG00000060105	0	0	0	0	0	0	0	0	0
ENSMUSG00000060112	0	0	0	0	0	0	0	0	0
ENSMUSG00000060114	0	0	0	0	0	0	0	0	0
ENSMUSG00000060121	95	86	74	102	89	125	106	116	106
ENSMUSG00000060126	25497	29303	24625	39181	43172	53082	50374	52506	49668
ENSMUSG00000060128	0	0	0	0	0	0	2	0	1
ENSMUSG00000060131	0	0	0	2	2	0	0	0	0
ENSMUSG00000060143	1925	2551	2033	3225	3485	3612	3033	3582	3272
ENSMUSG00000060147	4544	4530	4254	4629	5140	5875	5395	5298	5268
ENSMUSG00000060149	50	50	43	35	61	68	74	66	65
ENSMUSG00000060152	306	280	286	221	215	249	223	257	206
ENSMUSG00000060161	0	0	0	0	0	0	0	0	0
ENSMUSG00000060166	1507	1611	1533	981	1070	1327	1115	1177	1292
ENSMUSG00000060170	0	0	0	0	0	0	0	0	0
ENSMUSG00000060176	0	7	4	0	5	3	3	1	2
ENSMUSG00000060177	28	19	19	7	17	14	15	12	10
ENSMUSG00000060180	26	37	21	12	7	6	4	4	4
ENSMUSG00000060181	562	547	536	719	728	941	810	713	774
ENSMUSG00000060183	0	0	0	0	0	0	0	0	0
ENSMUSG00000060187	0	0	1	0	0	0	0	0	0
ENSMUSG00000060188	0	0	0	0	0	0	1	0	2
ENSMUSG00000060198	40	47	29	45	60	66	43	51	59
ENSMUSG00000060201	0	0	0	0	0	0	0	0	0
ENSMUSG00000060204	0	0	0	0	0	0	0	0	0
ENSMUSG00000060205	0	0	0	0	0	0	0	0	0
ENSMUSG00000060206	498	416	475	520	586	689	672	587	684
ENSMUSG00000060208	0	0	0	0	0	0	0	0	0
ENSMUSG00000060209	0	0	0	0	0	0	0	0	0
ENSMUSG00000060212	0	2	1	0	0	0	0	0	0
ENSMUSG00000060214	0	0	0	0	0	1	2	0	0
ENSMUSG00000060216	199	215	196	329	366	435	269	333	337
ENSMUSG00000060224	5	5	4	4	3	4	2	1	3
ENSMUSG00000060227	997	1056	980	756	853	910	934	914	807
ENSMUSG00000060240	0	0	0	0	0	0	0	0	0
ENSMUSG00000060244	21	8	11	17	17	14	15	13	11
ENSMUSG00000060245	0	0	0	0	0	0	0	0	0
ENSMUSG00000060254	0	0	0	0	0	0	0	0	0
ENSMUSG00000060256	0	0	0	0	0	0	0	0	0
ENSMUSG00000060257	0	0	0	0	0	0	0	0	0
ENSMUSG00000060260	176	242	209	286	264	310	238	258	278
ENSMUSG00000060261	3158	2934	3146	2313	2419	2971	2703	2761	2784
ENSMUSG00000060268	1	0	1	1	1	3	1	2	6
ENSMUSG00000060275	0	1	0	0	0	0	0	0	0
ENSMUSG00000060279	1649	2048	1741	1686	1857	2443	1944	2197	2219
ENSMUSG00000060284	2	0	1	3	0	1	1	0	0
ENSMUSG00000060288	135	139	107	152	122	195	208	210	148
ENSMUSG00000060301	890	821	775	479	615	670	726	719	680
ENSMUSG00000060303	0	0	0	0	0	0	0	0	0
ENSMUSG00000060311	0	0	1	0	0	0	0	0	0
ENSMUSG00000060314	4	6	1	6	6	8	10	3	6
ENSMUSG00000060317	0	0	0	0	0	0	0	0	0
ENSMUSG00000060332	0	0	0	0	0	0	0	0	0
ENSMUSG00000060335	0	0	0	0	0	0	0	0	0
ENSMUSG00000060336	65	63	57	40	48	63	55	52	60
ENSMUSG00000060371	0	0	0	0	0	0	0	0	0
ENSMUSG00000060373	2416	2496	2256	2099	2249	2666	2969	2973	3078
ENSMUSG00000060375	0	0	0	0	0	0	0	0	0
ENSMUSG00000060376	637	624	690	725	762	950	826	869	853
ENSMUSG00000060377	9	10	10	13	18	11	17	17	18
ENSMUSG00000060380	73	65	54	46	57	56	40	52	50
ENSMUSG00000060393	3	0	0	0	0	0	4	0	1
ENSMUSG00000060397	65	62	68	60	63	89	63	70	66
ENSMUSG00000060402	0	0	0	0	0	0	0	0	0
ENSMUSG00000060404	0	0	0	0	0	0	0	0	0
ENSMUSG00000060407	0	0	0	0	0	0	0	0	0
ENSMUSG00000060411	0	1	2	0	0	0	0	0	1
ENSMUSG00000060412	0	0	0	0	0	0	0	0	0
ENSMUSG00000060416	0	0	0	0	0	0	0	0	0
ENSMUSG00000060417	0	0	0	0	0	0	0	0	0
ENSMUSG00000060419	262	308	306	329	352	397	366	354	368
ENSMUSG00000060424	0	0	0	0	0	0	0	0	0
ENSMUSG00000060427	188	247	173	182	190	246	265	221	234
ENSMUSG00000060429	251	232	264	763	881	996	1063	1120	1158
ENSMUSG00000060438	18	18	18	27	18	32	20	26	23
ENSMUSG00000060441	0	0	0	1	0	0	0	0	0
ENSMUSG00000060445	0	0	0	0	0	0	0	0	0
ENSMUSG00000060450	1397	1694	1391	1266	1361	1610	1550	1495	1456
ENSMUSG00000060459	0	1	2	0	0	0	0	0	0
ENSMUSG00000060461	0	0	0	0	0	0	0	0	0
ENSMUSG00000060467	16	20	16	32	23	35	34	44	26
ENSMUSG00000060469	0	0	0	0	0	0	0	0	0
ENSMUSG00000060470	76	136	77	76	83	89	79	95	88
ENSMUSG00000060475	730	777	701	697	728	878	821	832	822
ENSMUSG00000060477	510	662	563	493	474	645	639	625	562
ENSMUSG00000060480	0	0	0	0	0	0	0	0	0
ENSMUSG00000060487	7	0	1	1	1	1	0	2	0
ENSMUSG00000060490	0	0	0	0	0	0	0	0	0
ENSMUSG00000060491	0	0	0	0	0	0	0	0	0
ENSMUSG00000060499	0	0	0	0	0	0	0	0	0
ENSMUSG00000060503	0	0	0	0	0	0	0	0	0
ENSMUSG00000060508	0	0	0	0	0	0	0	0	0
ENSMUSG00000060509	8	5	9	6	3	11	3	4	6
ENSMUSG00000060510	1147	1074	1051	1098	1154	1303	1271	1188	1198
ENSMUSG00000060512	0	4	0	0	2	0	0	0	1
ENSMUSG00000060519	1669	1699	1634	1992	2240	2557	1960	2150	2060
ENSMUSG00000060523	0	0	0	0	0	0	0	0	0
ENSMUSG00000060530	0	0	0	0	1	0	0	0	0
ENSMUSG00000060534	0	0	1	0	0	0	0	0	0
ENSMUSG00000060538	67	52	58	42	37	48	43	59	46
ENSMUSG00000060548	1	7	7	0	0	1	2	2	2
ENSMUSG00000060550	0	1	0	0	0	5	1	1	0
ENSMUSG00000060556	0	0	0	0	0	0	0	0	0
ENSMUSG00000060559	0	0	0	0	0	0	0	0	0
ENSMUSG00000060560	5	2	1	0	0	1	0	0	0
ENSMUSG00000060565	0	0	0	0	0	0	0	0	0
ENSMUSG00000060566	0	0	1	0	0	0	0	0	0
ENSMUSG00000060568	48	40	61	19	26	39	19	25	27
ENSMUSG00000060572	16	17	19	13	13	14	15	19	21
ENSMUSG00000060579	0	0	0	1	0	0	0	0	1
ENSMUSG00000060583	0	0	0	0	0	0	0	0	0
ENSMUSG00000060586	0	0	0	0	0	0	0	0	0
ENSMUSG00000060591	2027	2381	1918	2038	2354	2684	2243	2404	2468
ENSMUSG00000060594	329	485	375	418	496	586	413	432	389
ENSMUSG00000060600	9753	9308	9758	7042	7522	8761	9893	10254	10262
ENSMUSG00000060601	1304	1568	1369	1251	1309	1671	1362	1464	1503
ENSMUSG00000060613	1	0	0	0	0	0	0	0	0
ENSMUSG00000060615	3	0	1	0	0	0	0	0	0
ENSMUSG00000060621	1	2	0	1	2	2	3	6	3
ENSMUSG00000060630	0	0	0	0	0	0	0	0	0
ENSMUSG00000060636	4283	5129	4229	4700	4893	6426	6051	6280	5771
ENSMUSG00000060639	36	40	44	11	10	20	15	18	16
ENSMUSG00000060647	1	3	1	1	0	2	1	1	1
ENSMUSG00000060657	1284	1248	1257	1637	1716	2051	1879	1916	1768
ENSMUSG00000060663	0	0	0	0	0	0	0	0	0
ENSMUSG00000060671	2774	3342	2806	2712	2845	3511	3145	3354	3344
ENSMUSG00000060673	0	0	0	0	0	0	0	0	0
ENSMUSG00000060675	1853	2046	1834	1438	1470	1730	1599	1693	1597
ENSMUSG00000060678	0	0	0	0	0	2	0	0	0
ENSMUSG00000060679	465	457	424	437	447	621	552	527	542
ENSMUSG00000060680	3	11	10	7	12	6	10	18	15
ENSMUSG00000060681	478	440	432	477	561	579	520	562	578
ENSMUSG00000060685	0	0	0	0	0	0	0	0	0
ENSMUSG00000060688	0	0	0	0	0	0	0	0	0
ENSMUSG00000060691	0	0	0	0	0	0	0	0	0
ENSMUSG00000060699	0	0	0	0	0	0	0	0	0
ENSMUSG00000060701	0	0	0	0	0	0	0	0	0
ENSMUSG00000060703	65	80	72	52	46	57	70	45	62
ENSMUSG00000060708	294	394	368	277	369	411	325	411	395
ENSMUSG00000060715	1	0	0	0	0	0	0	0	0
ENSMUSG00000060716	157	124	154	229	238	316	181	204	185
ENSMUSG00000060724	0	0	0	0	0	0	0	0	0
ENSMUSG00000060726	0	2	1	1	0	0	1	1	2
ENSMUSG00000060727	5	2	2	3	7	4	5	5	3
ENSMUSG00000060730	0	0	0	0	0	0	0	0	0
ENSMUSG00000060733	464	570	448	851	812	974	881	857	855
ENSMUSG00000060735	13	30	25	6	2	4	6	5	8
ENSMUSG00000060738	0	0	0	0	0	0	0	0	0
ENSMUSG00000060739	1418	1592	1328	2054	2249	2790	2631	2695	2380
ENSMUSG00000060742	0	0	0	0	0	0	0	0	0
ENSMUSG00000060743	980	1108	938	819	966	1135	994	1108	1156
ENSMUSG00000060747	0	0	0	0	0	0	0	0	0
ENSMUSG00000060756	0	0	0	0	0	0	0	0	0
ENSMUSG00000060759	0	0	0	0	0	0	0	0	0
ENSMUSG00000060765	0	0	0	0	0	0	0	0	0
ENSMUSG00000060771	84	121	97	115	137	156	173	162	109
ENSMUSG00000060777	0	0	1	0	0	0	0	0	0
ENSMUSG00000060780	0	0	0	0	1	0	0	0	0
ENSMUSG00000060787	0	0	0	0	0	0	0	0	0
ENSMUSG00000060791	0	0	0	0	0	0	0	0	0
ENSMUSG00000060794	1	0	2	0	3	0	0	1	0
ENSMUSG00000060795	1	0	0	1	0	0	1	1	1
ENSMUSG00000060798	231	211	218	271	288	331	296	284	276
ENSMUSG00000060802	3045	3335	2988	4206	4590	5623	5301	5224	4832
ENSMUSG00000060803	2256	2318	2133	2479	2839	3670	2921	3147	3152
ENSMUSG00000060807	62	25	48	0	0	0	0	0	1
ENSMUSG00000060808	4	4	0	0	1	3	1	2	0
ENSMUSG00000060811	0	0	0	0	0	0	0	0	0
ENSMUSG00000060816	0	0	0	0	0	0	0	0	0
ENSMUSG00000060827	0	0	0	0	0	0	0	0	0
ENSMUSG00000060843	1	0	3	0	1	0	0	0	0
ENSMUSG00000060860	913	1492	942	1061	1144	1412	1415	1479	1613
ENSMUSG00000060862	383	455	360	470	522	640	606	582	596
ENSMUSG00000060863	0	0	0	0	0	0	0	0	0
ENSMUSG00000060878	0	0	0	0	0	0	0	0	1
ENSMUSG00000060879	0	0	0	0	0	0	0	0	0
ENSMUSG00000060882	0	0	1	0	0	0	0	0	0
ENSMUSG00000060888	0	0	0	0	0	0	0	0	0
ENSMUSG00000060890	0	2	3	2	4	1	0	2	0
ENSMUSG00000060899	0	0	0	0	0	0	0	0	0
ENSMUSG00000060904	3052	3384	2822	2897	3112	3642	3673	3759	3519
ENSMUSG00000060913	486	407	451	862	960	1058	1259	1276	1183
ENSMUSG00000060918	0	0	0	0	0	0	0	0	0
ENSMUSG00000060923	53	34	30	58	34	64	49	49	54
ENSMUSG00000060924	0	0	0	0	0	0	0	0	0
ENSMUSG00000060935	1647	1810	1551	1401	1501	1751	1658	1696	1623
ENSMUSG00000060938	217	206	203	301	281	352	305	358	323
ENSMUSG00000060950	331	345	329	282	288	390	363	388	380
ENSMUSG00000060956	0	0	0	0	0	0	0	0	0
ENSMUSG00000060961	36	34	41	36	43	58	58	53	54
ENSMUSG00000060962	0	0	0	0	0	0	0	1	0
ENSMUSG00000060967	0	0	0	0	0	0	0	0	0
ENSMUSG00000060969	0	0	0	0	0	0	0	0	0
ENSMUSG00000060974	0	0	0	0	0	0	0	0	0
ENSMUSG00000060981	6	10	9	5	1	4	8	6	3
ENSMUSG00000060985	2	3	1	3	1	0	1	0	0
ENSMUSG00000060988	5	13	11	0	0	0	0	0	0
ENSMUSG00000060989	12	7	13	9	12	21	11	16	14
ENSMUSG00000060992	1776	1891	1701	1628	1595	1924	1995	1995	1864
ENSMUSG00000061000	0	0	0	0	0	0	0	0	0
ENSMUSG00000061013	10	3	14	5	4	11	2	8	4
ENSMUSG00000061022	0	0	0	0	0	0	0	0	0
ENSMUSG00000061024	702	792	647	500	636	759	749	812	736
ENSMUSG00000061028	236	311	277	219	237	286	310	300	295
ENSMUSG00000061032	3219	3563	3296	3494	3886	4693	4155	4531	4687
ENSMUSG00000061039	2	2	2	8	2	4	4	9	5
ENSMUSG00000061046	262	328	303	113	109	167	165	194	220
ENSMUSG00000061048	3	1	2	0	1	1	0	2	1
ENSMUSG00000061062	317	376	321	354	371	428	417	385	400
ENSMUSG00000061065	0	0	0	0	0	0	0	0	0
ENSMUSG00000061068	0	1	3	0	0	0	0	0	2
ENSMUSG00000061075	0	0	0	0	0	0	0	0	0
ENSMUSG00000061079	319	465	261	455	522	671	739	690	669
ENSMUSG00000061080	0	0	0	0	0	0	0	0	0
ENSMUSG00000061082	0	3	1	2	2	5	6	3	5
ENSMUSG00000061086	6447	5297	6044	13437	14616	17932	18986	20746	20464
ENSMUSG00000061099	20	18	21	17	20	23	22	15	27
ENSMUSG00000061100	0	0	0	0	0	0	0	0	0
ENSMUSG00000061104	67	82	65	41	37	59	73	53	52
ENSMUSG00000061111	1941	2235	1866	1491	1624	2066	1853	2052	2028
ENSMUSG00000061115	0	0	0	0	0	0	0	0	0
ENSMUSG00000061118	65	73	65	54	55	80	68	64	68
ENSMUSG00000061119	426	587	466	718	714	1036	800	848	803
ENSMUSG00000061126	0	0	0	1	0	0	0	0	0
ENSMUSG00000061130	1580	1696	1548	1737	1974	2313	2160	2086	2210
ENSMUSG00000061132	19	10	16	247	285	365	249	245	235
ENSMUSG00000061136	1919	1931	1728	1628	1884	2210	2356	2209	2092
ENSMUSG00000061143	453	481	530	790	931	1057	759	805	782
ENSMUSG00000061144	0	0	0	0	0	0	0	0	0
ENSMUSG00000061150	0	0	0	0	0	0	0	0	0
ENSMUSG00000061165	0	0	0	0	0	0	0	0	0
ENSMUSG00000061167	15	23	19	23	26	22	27	29	22
ENSMUSG00000061171	0	0	0	0	0	0	0	0	0
ENSMUSG00000061175	552	560	549	532	542	712	549	479	487
ENSMUSG00000061184	0	2	0	0	0	0	0	0	0
ENSMUSG00000061186	25	19	26	49	47	53	36	44	45
ENSMUSG00000061195	0	0	0	0	0	0	0	0	0
ENSMUSG00000061207	345	370	342	300	326	361	360	347	369
ENSMUSG00000061208	0	0	0	0	0	0	0	0	0
ENSMUSG00000061210	0	0	0	0	0	0	0	0	0
ENSMUSG00000061232	158	227	169	907	956	1236	911	835	843
ENSMUSG00000061242	1	0	2	1	0	2	1	1	3
ENSMUSG00000061244	1683	1914	1604	1435	1703	1981	1995	1764	1757
ENSMUSG00000061246	0	0	0	0	0	0	0	0	0
ENSMUSG00000061259	2	4	0	0	0	1	0	0	0
ENSMUSG00000061272	2	0	0	1	0	0	0	0	2
ENSMUSG00000061273	804	913	766	814	884	1041	1030	974	930
ENSMUSG00000061286	272	303	285	210	213	257	231	263	267
ENSMUSG00000061288	789	839	724	738	840	955	822	785	749
ENSMUSG00000061292	0	0	0	0	0	0	0	0	0
ENSMUSG00000061295	0	2	0	0	0	0	0	0	0
ENSMUSG00000061296	0	0	0	0	0	0	0	0	0
